movie_id,movie_name,year,genre,description,director,star
tt0133633,The Boy from Stalingrad,1943,War,"Russian children out in the fields gathering grain find themselves in the path of the invading German army making its way to Stalingrad, a target city of their onslaught. The four youths, ...                See full summary »","Sidney Salkow, 
Tay Garnett","Bobby Samarzich, 
Conrad Binyon, 
Mary Lou Harrington, 
Scotty Beckett"
tt5990922,The Gutter,,Crime,"The lives of two hit men, a dirty cop, a psychic, a mob family and a gang of jewel thieves intertwine in a savage tale of greed, treachery and violence.",,
tt1361317,Garoto Cósmico,2007,Adventure,Add a Plot,Alê Abreu,"Aleph Naldi, 
Bianca Rayen, 
Mateus Duarte, 
Raul Cortez"
tt0035009,The Mad Monster,1942,Horror,A mad scientist changes his simple-minded handyman into a werewolf in order to prove his supposedly crazy scientific theories - and exact revenge.,Sam Newfield,"Johnny Downs, 
George Zucco, 
Anne Nagel, 
Glenn Strange"
tt4219130,Psycho-Pass: The Movie,2015,Animation,"In this sequel to Psycho-Pass TV show, Inspector Tsunemori is sent to a neighboring war-torn nation, where the Sibyl System is being introduced as an experiment, to find Shinya Kogami, her former enforcer who went rogue three years ago.","Naoyoshi Shiotani, 
Katsuyuki Motohiro","Bryn Apprill, 
Major Attaway, 
Z. Charles Bolton, 
Cole Brown"
tt9611542,Goree,2019,Action,Honest and hardworking Hiran is attached to the Police force and holds a high position. One day they capture a lorry laden with heroin which has connections in the political arena. When a ...                See full summary »,Harsha Udakanda,"Kelum Kularathne, 
Roshan Ranawana, 
Sriyantha Mendis, 
Teena Shanell Fernando"
tt4440776,Johnny 100 Pesos: 20 Years and A Day Later,2017,Crime,"Emerging from twenty years locked away in jail, Johnny must now confront a heartless society to ensure that the son he never knew does not go down the same criminal path that he took in his youth.",Gustavo Graef Marino,"Armando Araiza, 
Luciana Echeverría, 
Lucas Bolvarán, 
Ignacia González"
tt5271196,The Court,I,Thriller,The Court follows Three couples on a weekend getaway to a house only most dream of. Unfortunately things take a turn for the worst when one of them goes missing. Will they live to tell the ...                See full summary »,Sebastian Torres,"Max Brown, 
Clyde Boraine, 
Amy Gubana"
tt0219163,The Man and the Moment,1918,Romance,"An American heiress weds a Scots lord to fulfill a will, leaves him for Italy, but returns after her baby's death.",Arrigo Bocchi,"Manora Thew, 
Hayford Hobbs, 
Charles Vane, 
Maud Cressall"
tt4408202,Anonymosity,2015,Thriller,'Anonymous' is a hit-man who insists he is never told the targets' names or reasons why they are to be killed. Every penny he earns is spent on hospital bills for his comatose mother who is...                See full summary »,M. Frank,"David Niman, 
Helen Minassian, 
Ariane Barnes, 
Charlie Carter"
tt18258946,Blue's Big City Adventure,,Animation,"Josh and Blue head to New York City, with the help of Steve and Joe, to audition for a Broadway musical.",,
tt11404212,Bhrammm,2020,Horror,A writer's gateway turns to a nightmare when she experiences the unreal.,Aditya Bharadwaj,"Sayali Bhagat, 
Revathi Acharya, 
Faizal Khan"
tt0431250,Malazgirt kahramani Alpaslan,1967,Adventure,Add a Plot,Muharrem Gürses,"Atilla Arcan, 
Giray Alpan, 
Refik Kemal Arduman, 
Sami Ayanoglu"
tt15210232,"Relationship Goals: How to Win at Dating, Marriage, and Sex",,Romance,It is an inspiring guide to find lasting love and sustaining a healthy relationship that encourages readers to get real about their goals.,,
tt3121734,Jogo de Xadrez,2014,Crime,Each move could be the last one.,Luis Antonio Pereira,"Priscila Fantin, 
Carla Marins, 
Antonio Calloni, 
Tuca Andrada"
tt0043967,Rhubarb,1951,Sports,"Rich, eccentric T.J. Banner adopts a feral cat who becomes an affectionate pet. Then T.J. dies, leaving to Rhubarb most of his money and a pro baseball team, the Brooklyn Loons. When the ...                See full summary »",Arthur Lubin,"Ray Milland, 
Jan Sterling, 
Gene Lockhart, 
William Frawley"
tt6439386,Una Noche En Mexico,2016,Romance,"One story, one script, one cast, one location two languages. A unique project that talks to two cultures. These films are dedicated to the 'Dreamers' in the US that is stuck between two ...                See full summary »",Luis L. Estrada,"Hugo Stiglitz, 
Alex Reymundo, 
Gabriela Reynoso, 
Monika Munoz"
tt6529986,Unto the Son,,Crime,"Based on actual events, Unto the Son follows a young man and his family's journey following the mysterious disappearance of his gangster father.",Corey Asraf,"Abbie Cornish, 
Harvey Keitel, 
Peter Facinelli, 
Hannah Dunne"
tt0356926,Mê thao - Thoi vang bong,2002,Romance,A rich man's fiance dies in a car accident.,Linh Viet,"Duong Don, 
Le Dung Nhi, 
Trang Minh, 
Nga Thúy"
tt0019872,Fast Life,1929,Crime,"A man is tried and convicted for the murder of a man who flirted with his wife., and sentenced to death However, it turns out that he is innocent of the murder and that the real killer has close ties to a powerful politician.",John Francis Dillon,"Douglas Fairbanks Jr., 
Loretta Young, 
Chester Morris, 
William Holden"
tt0304262,The Happiness of the Katakuris,2001,Horror,"A family moves to the country to run a rustic mountain inn when, to their horror, the customers begin befalling sudden and unlikely fates.",Takashi Miike,"Kenji Sawada, 
Keiko Matsuzaka, 
Shinji Takeda, 
Naomi Nishida"
tt0110213,The Jungle Book,1994,Family,"Rudyard Kipling's classic tale of Mowgli, the orphaned jungle boy raised by wild animals, and how he becomes king of the jungle.",Stephen Sommers,"Jason Scott Lee, 
Cary Elwes, 
Lena Headey, 
Sam Neill"
tt0114508,Species,1995,Action,A group of scientists try to track down and trap a killer alien seductress before she successfully mates with a human.,Roger Donaldson,"Natasha Henstridge, 
Michael Madsen, 
Ben Kingsley, 
Alfred Molina"
tt0097542,The Trace of Lynx,1990,Action,Add a Plot,Antonio Gonzalo,"Félix Acaso, 
Francisco Angulo, 
David Carradine, 
Juan Antonio Castro"
tt10097664,"Mamo, ya lotchyka lyublyu",2012,Romance,Add a Plot,Aleksandr Ignatusha,"Darya Botsmanova, 
Yana Glushchenko, 
Lyubava Greshnova, 
Mikhail Kukuyuk"
tt0090112,Sylvester,1985,Family,Charlie is a 16-year-old orphan struggling to raise her two younger brothers when she endeavors to train a rogue horse she names Sylvester and turn him into an eventing champion.,Tim Hunter,"Richard Farnsworth, 
Melissa Gilbert, 
Michael Schoeffling, 
Constance Towers"
tt1865375,Broken Blade: Enclave of Lamentations,2011,Fantasy,Add a Plot,"Tetsurô Amino, 
Nobuyoshi Habara","Sôichirô Hoshi, 
Chiwa Saitô, 
Hiroshi Kamiya, 
Masashi Sugawara"
tt16360004,Spider-Man: Beyond the Spider-Verse,2024,Fantasy,"After leaving off from Spider-Man: Across the Spider-Verse, the story continues.","Joaquim Dos Santos, 
Kemp Powers, 
Justin K. Thompson",Shameik Moore
tt0442327,Mania. Die Geschichte einer Zigarettenarbeiterin,1918,Romance,A beautiful cigarette factory worker becomes the face of the company's new marketing campaign. Soon she attracts the attention of two men - a talented young composer and an old rich patron of arts.,Eugen Illés,"Pola Negri, 
Arthur Schröder, 
Ernst Wendt, 
Werner Hollmann"
tt5953556,Srirastu Subhamastu,2016,Romance,"A young couple (Allu Sirish, Lavanya Tripathi) follow the rocky path to love.",Parasuram,"Allu Sirish, 
Lavanya Tripathi, 
Mohammad Ali, 
Ananth"
tt14469390,Bubujaan,2021,Action,Add a Plot,Shamim Ahamed Roni,"Chikon Ali, 
Ilias Cobra, 
DJ Farman, 
Jahid Islam"
tt0355914,The Prince,1996,Action,"Jeeva, the son of a don, falls in love with Swarna, daughter of a famous Carnatic singer. However, he chooses to hide the truth about his family background to win her love.",Suresh Krishna,"Mohanlal, 
Girish Karnad, 
Prema, 
Prakash Raj"
tt5356670,Hell Girl,2019,Horror,A demonic creature not of this world impregnates a woman. 160 years later a team of ghost hunters must set aside their quick buck party mentality when they discover one of their team is the...                See full summary »,Lawrence Riggins,"Tom Sizemore, 
Tara Westwood, 
Greg Gastelum, 
Kherington Payne"
tt6551238,The Good Detective,,Thriller,"A former FBI agent moves his family to a small town in Utah for a change of pace, only to encounter gruesome murders that begin happening to teenage girls in their quaint community.",Anna Elizabeth James,
tt11086422,Allach ist groß,,Crime,"In a small village in Bavaria a dead man is found in the forest - with bite marks. Has the wolf returned to our forests torn his first human victim? Actually the wolf avoids humans, like the devil avoids holy water.",Jakob Gatzka,"Jutta Speidel, 
Felix Römer, 
Hans Hollmann, 
Ahmad Shakib Pouya"
tt0084139,Die Insel der blutigen Plantage,1983,Adventure,"A women's prison on a tropical island is a hellhole where the inmates are raped, tortured and otherwise abused by the evil commandant and brutal guards. However, one of the guards falls in ...                See full summary »","Kurt Raab, 
Peter Kern","Udo Kier, 
Barbara Valentin, 
Tet Antiquiera, 
Karl-Otto Alberty"
tt12065510,Twist,2020,Romance,Add a Plot,Sasi Sudigaala,"Regina Cassandra, 
Varun Sandesh, 
Sumanth"
tt8222524,Serpens,,Thriller,Based on the upcoming graphic novel series from Heavy Metal (Magazine).,Jeremy Breslau,
tt4542552,When the Sun Goes Down,,Thriller,"An artist grieving the murder of her brother,searches for who killed him and why. After tracking down the suspect to a suicide website,the trail takes her to their childhood home and to face the greatest challenge of her life.",,
tt4934918,Yellow Crocus,,History,Add a Plot,,
tt3753266,Lilith's Hell,2017,Horror,"A pair of filmmakers work with Ruggero Deodato, to pull off a horror film based on realism. The producers' family house, where the film is to be shot turns out to have it's own secrets. ...                See full summary »",Vincenzo Petrarolo,"Ruggero Deodato, 
Sebastiano Lo Monaco, 
Marcus J. Cotterell, 
Federico Palmieri"
tt10728322,Hua Mulan,1997,Animation,"This animated feature retells the great legend of the Chinese heroine better known as Hua Mulan -the daughter of an ill, bed-ridden General. Hua Mulan will wage several triumphant battles ...                See full summary »",Orlando Corradi,
tt11244306,Va Anh Se Tro Lai,2013,Romance,Add a Plot,Tuan Vu Dinh,"Bùi Khánh Linh, 
Nguyen Thuy Linh, 
Nicolas Nguyen, 
Grégoire Nuss"
tt1600716,Guai jian,1968,Adventure,Add a Plot,Hok-Sing Wong,"Hao Chen, 
Shao-Peng Chen, 
Yi Cheung, 
Wei Kang"
tt0287793,My Sex Report: Intensities,1976,Crime,A pink/roman porno with a yakuza character or two.,Chûsei Sone,"Maria Mitsui, 
Morihei Murakuni, 
Akiko Seri, 
Yôko Azusa"
tt0034182,The Shepherd of the Hills,1941,Romance,"A mysterious but pleasant stranger arrives in the Missouri hills and befriends a young backwoods girl, which doesn't sit well with her moonshiner fiancé who has vowed to find and kill his own father.",Henry Hathaway,"John Wayne, 
Betty Field, 
Harry Carey, 
Beulah Bondi"
tt5747714,Unbound,2020,Crime,"Set in a sleepy town in New Orleans, a family grieves for their missing daughter while hiding a secret in the basement.",Steve Rahaman,"Daniel O'Shea, 
Debra Toscano, 
Michael Robert Anderson, 
Dan Thorp"
tt0082042,Back Roads,1981,Adventure,"A prostitute and a drifter find themselves bound together as they make their way through the rural South, doing what they have to do to survive.",Martin Ritt,"Sally Field, 
Tommy Lee Jones, 
David Keith, 
Miriam Colon"
tt26629343,The Wishman,,Action,"A cool Intergalactic Superhero on a mission to save the President and Earth, encounters a group of Triskelion renegade Emissaries determined to stop him.",,
tt0352306,The Queen of Spades,1978,Thriller,A Nationalist plot to destroy public utilities in the City of Binghai during the celebrations of the establishment of the People's Republic is thwarted.,Jin Tao,"Guomin Zhang, 
Liang Zhang, 
Baili Tao, 
Jing Shi"
tt9704488,Through the Eye,2017,Mystery,"Inside a luxurious hundred-year-old mansion, the protagonist Ming Yi is a blind single mother, raising her daughter Huan Huan, and running her florist shop. After Ming Yi was treated by Go ...                See full summary »",Zhang Yang,"Jianing Xue, 
Benny Chan, 
Wang Hao Zhen, 
Fan Zhuo"
tt1465533,Columbus Circle,2012,Crime,An heiress who's been shut inside her apartment building for nearly two decades is forced to confront her fears after one of her neighbors is killed and a detective arrives to begin the investigation.,George Gallo,"Selma Blair, 
Amy Smart, 
Kevin Pollak, 
Jason Antoon"
tt0271748,Raju Chacha,2000,Family,Raju is hired to pose as uncle to three orphaned kids in order to usurp their inheritance. But he changes his mind after falling in love with their governess and decides to fight the greedy relatives.,Anil Devgan,"Kajol, 
Ajay Devgn, 
Rishi Kapoor, 
Tiku Talsania"
tt0071206,Benji,1974,Adventure,A stray dog saves two kidnapped children.,Joe Camp,"Peter Breck, 
Deborah Walley, 
Patsy Garrett, 
Allen Fiuzat"
tt14055948,Guinevere,,Action,Guinevere must discover her true identity and reclaim Excalibur to prevent the enslavement of Earth and other worlds in the universe by the terrible despot Mordred,,
tt11941418,The Monkey King 3D: Uproar in Heaven,2012,Animation,"A completely remade animation film based on the original 1961 The Monkey King. Edits were made, sounds were all remade and re-dubbed, the animation was completely re-drawn and the image was re-composited and converted to 3D.","Zhihong Chen, 
Da Su, 
Wan Laiming, 
Cheng Tang","Li Yang, 
Daoming Chen, 
Kaige Chen, 
Peisi Chen"
tt14084838,Honor Instigators,2022,Thriller,"Russia. Our days. In the city of Fruzinsk, criminal permissiveness is increasing exponentially. After a while, a team of like-minded people gathers to end the existence of lawlessness.",Ilya Novikov,"Ivan Kustarov, 
Dmitry Kostuchenkov, 
Ilya Novikov, 
Kirill Kuznetsov"
tt11347920,Bad Hombres,I,Thriller,Plot kept under wraps.,Michael Merino,
tt0063606,Simón Bolívar,1969,Biography,Historical drama about Venezuelan military and political leader Simón Bolívar who helped much of Latin America to achieve independence from Spain.,Alessandro Blasetti,"Maximilian Schell, 
Rosanna Schiaffino, 
Francisco Rabal, 
Conrado San Martín"
tt4076058,We Are Young. We Are Strong.,2014,History,"On 24th August 1992 in the eastern German city of Rostock a rampaging mob, to the applause and cheering of more than 3,000 bystanders, besieged and set fire to a residential building ...                See full summary »",Burhan Qurbani,"Jonas Nay, 
Trang Le Hong, 
Devid Striesow, 
Joel Basman"
tt15909296,Shkembimi,,Action,"The paradoxical lives of two brothers, one in Albania and the other in America, whose stories unite and divide at the moment of inheriting property. An essential problem of our country that...                See full summary »",Drilon Hoxha,"Ina Aderi, 
Bujar Asqeriu, 
Tomi Filipi, 
Vani Gjuzi"
